,type,annulus_width,devices_set_1,devices_set_2,dr_set_1,dr_set_2,mod_set_1,mod_set_2,cr_set_1,cr_set_2,tx_pkts_mean_set_1,tx_pkts_std_set_1,tx_pkts_mean_set_2,tx_pkts_std_set_2,rx_pkts_mean_set_1,rx_pkts_std_set_1,rx_pkts_mean_set_2,rx_pkts_std_set_2,payload_size
1428,POWER,18,50,100,5,5,CSS,CSS,0.8,0.8,44280.7,251.72923946176775,88652.1,293.5535555907984,5082.4,226.6290066753739,11026.866666666667,306.6886296483056,10
1429,POWER,18,50,300,5,5,CSS,CSS,0.8,0.8,44372.166666666664,254.2872500845364,266181.4666666667,512.5880563918316,394.0,40.554490092549145,4283.333333333333,141.50461319531442,10
1430,POWER,18,50,1,5,8,CSS,FHSS,0.8,0.3333333333333333,44281.4,208.26419119314136,14.8,4.5927479065732895,20827.733333333334,123.3466479299521,14.066666666666666,4.711215931747934,10
1431,POWER,18,50,10,5,8,CSS,FHSS,0.8,0.3333333333333333,44400.53333333333,194.63945015221236,144.13333333333333,8.808077101287331,19870.1,140.7322161648379,135.63333333333333,8.348586041293991,10
1432,POWER,18,50,50,5,8,CSS,FHSS,0.8,0.3333333333333333,44401.76666666667,241.40639087554325,718.0333333333333,26.973423133809984,16156.6,214.73388181654053,675.2333333333333,26.371301741771408,10
1433,POWER,18,50,100,5,8,CSS,FHSS,0.8,0.3333333333333333,44320.666666666664,221.87689279317834,1431.7333333333333,41.35934665290973,12508.8,189.59701122820124,1346.9333333333334,39.597923626821085,10
1434,POWER,18,50,300,5,8,CSS,FHSS,0.8,0.3333333333333333,44291.6,215.08658721547468,4291.566666666667,59.46914232514951,4467.3,149.48604171181555,4019.366666666667,58.211386820411306,10
1435,POWER,18,50,1,5,9,CSS,FHSS,0.8,0.6666666666666666,44322.73333333333,153.7944371194514,33.93333333333333,5.476819839610899,20725.3,117.77921435182583,29.2,5.325410782277739,10
1436,POWER,18,50,10,5,9,CSS,FHSS,0.8,0.6666666666666666,44325.26666666667,218.67387183251276,337.03333333333336,14.427943566411521,19497.233333333334,135.4657849380754,284.8333333333333,14.66761360579453,10
1437,POWER,18,50,50,5,9,CSS,FHSS,0.8,0.6666666666666666,44350.333333333336,238.11360500586454,1680.8666666666666,42.726832578863394,14665.833333333334,185.15022429247975,1418.4333333333334,38.33769540398704,10
1438,POWER,18,50,100,5,9,CSS,FHSS,0.8,0.6666666666666666,44402.566666666666,200.8395185769529,3387.1666666666665,59.93223024568852,10174.166666666666,174.2997577610352,2857.9333333333334,58.16409736445862,10
1439,POWER,18,50,300,5,9,CSS,FHSS,0.8,0.6666666666666666,44319.7,185.72473358889673,10102.0,87.75496187300939,2469.5666666666666,93.50995787734172,8496.033333333333,80.80201455134369,10
1440,DISTANCE,24,50,1,0,0,CSS,CSS,0.8,0.8,1842.2,43.85992856051334,37.233333333333334,5.017857001638139,842.0333333333333,20.39850212365822,17.9,4.699999999999999,10
1441,DISTANCE,24,50,10,0,0,CSS,CSS,0.8,0.8,1839.0666666666666,43.0518550381075,368.6666666666667,17.100357371184447,731.2333333333333,26.858497517338698,150.43333333333334,15.82757790131586,10
1442,DISTANCE,24,50,50,0,0,CSS,CSS,0.8,0.8,1834.6,42.650205157771516,1819.0333333333333,48.044065421467224,404.3,25.936011001437105,400.1666666666667,18.809719709648935,10
1443,DISTANCE,24,50,100,0,0,CSS,CSS,0.8,0.8,1845.2666666666667,43.84133006903671,3653.233333333333,76.62753349083401,190.16666666666666,15.314662545707264,403.9,19.35518879611701,10
1444,DISTANCE,24,50,300,0,0,CSS,CSS,0.8,0.8,1841.3666666666666,44.07378913695632,11000.833333333334,109.37826820514006,13.166666666666666,5.247750840968814,100.1,8.851930109680412,10
1445,DISTANCE,24,50,1,0,1,CSS,CSS,0.8,0.8,1829.7,44.01753438498496,62.3,9.455686120002081,842.2333333333333,22.89204131473547,37.36666666666667,5.582611893688792,10
1446,DISTANCE,24,50,10,0,1,CSS,CSS,0.8,0.8,1835.1,43.346164766908736,632.3333333333334,27.437605985621673,770.3,21.236996021094885,331.56666666666666,14.596080143502759,10
1447,DISTANCE,24,50,50,0,1,CSS,CSS,0.8,0.8,1834.7666666666667,40.412608043640155,3131.8333333333335,72.17575000572484,518.8333333333334,25.11849694724764,905.2666666666667,31.885141088322353,10
1448,DISTANCE,24,50,100,0,1,CSS,CSS,0.8,0.8,1841.1333333333334,51.65445016861783,6273.133333333333,74.17265144392657,311.3333333333333,18.6749981407109,887.2333333333333,26.137690963221843,10
1449,DISTANCE,24,50,300,0,1,CSS,CSS,0.8,0.8,1840.6333333333334,36.759110737641926,18937.266666666666,140.88906589543737,42.166666666666664,6.083219177011096,199.43333333333334,13.763922244605844,10
1450,DISTANCE,24,50,1,0,2,CSS,CSS,0.8,0.8,1832.4,31.93389004385988,129.16666666666666,9.040956193284474,837.4666666666667,17.60441863725001,78.26666666666667,7.08958547605022,10
1451,DISTANCE,24,50,10,0,2,CSS,CSS,0.8,0.8,1845.2666666666667,39.09811021292746,1264.0,45.86792633929146,772.0,22.743497239137753,659.2666666666667,26.9826281563198,10
1452,DISTANCE,24,50,50,0,2,CSS,CSS,0.8,0.8,1832.7333333333333,34.44989920965743,6273.5,78.36953064382442,497.03333333333336,22.01890601783436,1793.2666666666667,36.2518352025874,10
1453,DISTANCE,24,50,100,0,2,CSS,CSS,0.8,0.8,1835.2666666666667,39.473141360789725,12571.5,112.52370120704941,309.76666666666665,15.829683789921036,1746.8666666666666,38.832746776686065,10
1454,DISTANCE,24,50,300,0,2,CSS,CSS,0.8,0.8,1830.1333333333334,47.78544641299157,37654.3,176.20918439930045,40.8,6.739930761266518,399.96666666666664,18.53372301748596,10
1455,DISTANCE,24,50,1,0,3,CSS,CSS,0.8,0.8,1827.1333333333334,38.36381396866352,251.73333333333332,13.5939529039774,845.5,23.39479999202102,150.96666666666667,9.32910618560118,10
1456,DISTANCE,24,50,10,0,3,CSS,CSS,0.8,0.8,1830.0333333333333,46.33535966792052,2532.366666666667,57.20575922832323,781.3,22.595205981210558,1313.9666666666667,41.715291627358376,10
1457,DISTANCE,24,50,50,0,3,CSS,CSS,0.8,0.8,1839.1666666666667,42.04369420284357,12667.466666666667,99.62587794120337,501.53333333333336,23.80578827839052,3572.5333333333333,61.556333729537705,10
1458,DISTANCE,24,50,100,0,3,CSS,CSS,0.8,0.8,1840.8666666666666,32.69223489182442,25248.333333333332,141.7653773748098,301.23333333333335,16.845738003687725,3400.266666666667,70.41587573520303,10
1459,DISTANCE,24,50,300,0,3,CSS,CSS,0.8,0.8,1834.3333333333333,43.01653428883157,75755.23333333334,243.10062159982687,41.166666666666664,6.4035580387434266,780.8666666666667,41.51042707026218,10
1460,DISTANCE,24,50,1,0,4,CSS,CSS,0.8,0.8,1832.0666666666666,33.03224014336431,500.0,22.054478003344354,840.3333333333334,21.482292449570853,299.23333333333335,18.761100417856326,10
1461,DISTANCE,24,50,10,0,4,CSS,CSS,0.8,0.8,1836.1333333333334,44.44452222215417,5056.566666666667,73.8682084676637,766.2666666666667,19.43181812274795,2646.233333333333,52.80131521930954,10
1462,DISTANCE,24,50,50,0,4,CSS,CSS,0.8,0.8,1852.9333333333334,48.10608647100235,25221.1,150.7590461630744,506.6,27.666586345264932,7123.733333333334,126.78378795764422,10
1463,DISTANCE,24,50,100,0,4,CSS,CSS,0.8,0.8,1831.7,45.154660150789894,50488.13333333333,210.44060655892648,299.3,18.672885868731342,6908.7,135.24672516059923,10
1464,DISTANCE,24,50,300,0,4,CSS,CSS,0.8,0.8,1842.3,42.82456460179523,151479.23333333334,356.8547494740993,40.86666666666667,5.499898988971424,1664.4333333333334,57.16915446481802,10
1465,DISTANCE,24,50,1,0,5,CSS,CSS,0.8,0.8,1838.7,42.41002240037135,891.7,28.576388855137033,848.8333333333334,25.30228360357135,536.4333333333333,27.785707756966627,10
1466,DISTANCE,24,50,10,0,5,CSS,CSS,0.8,0.8,1839.5666666666666,49.55043446384255,8885.966666666667,84.7952370255678,766.7,24.93879173763904,4639.433333333333,105.16167975497962,10
1467,DISTANCE,24,50,50,0,5,CSS,CSS,0.8,0.8,1837.4666666666667,40.5222024190306,44303.96666666667,174.07153382701287,508.56666666666666,23.20155646119937,12458.966666666667,238.06672500699366,10
1468,DISTANCE,24,50,100,0,5,CSS,CSS,0.8,0.8,1830.2666666666667,50.56015119527323,88695.76666666666,280.0444825777187,308.96666666666664,16.007255299464124,11883.9,216.66415639571454,10
1469,DISTANCE,24,50,300,0,5,CSS,CSS,0.8,0.8,1844.5666666666666,44.875147786819475,266001.8333333333,496.1345303667366,40.36666666666667,6.549724336862498,3098.3,138.38452466467004,10
1470,DISTANCE,24,50,1,0,8,CSS,FHSS,0.8,0.3333333333333333,1834.8666666666666,41.149105566085986,15.366666666666667,4.475737059102358,843.5666666666667,19.5084312257262,8.1,2.7,10
1471,DISTANCE,24,50,10,0,8,CSS,FHSS,0.8,0.3333333333333333,1839.7333333333333,43.30121886916759,142.96666666666667,11.694680652140764,793.6666666666666,20.67419217822603,77.06666666666666,8.078503711840591,10
1472,DISTANCE,24,50,50,0,8,CSS,FHSS,0.8,0.3333333333333333,1826.5,43.062551402968836,725.4,22.511626625664643,593.2333333333333,17.80764504987176,402.1,21.10979235647128,10
1473,DISTANCE,24,50,100,0,8,CSS,FHSS,0.8,0.3333333333333333,1829.8333333333333,38.83733884921685,1423.8333333333333,39.050465924094794,410.8,23.943544711118555,790.6,31.43734509570849,10
1474,DISTANCE,24,50,300,0,8,CSS,FHSS,0.8,0.3333333333333333,1825.7333333333333,38.92636924017218,4296.833333333333,67.07214192362,106.13333333333334,11.845486716701664,2378.9,68.98084275120641,10
1475,DISTANCE,24,50,1,0,9,CSS,FHSS,0.8,0.6666666666666666,1816.2333333333333,44.734537986760174,34.1,5.7,841.7666666666667,22.726905249554374,18.266666666666666,5.955016559357515,10
1476,DISTANCE,24,50,10,0,9,CSS,FHSS,0.8,0.6666666666666666,1830.4666666666667,43.64533830268194,339.1333333333333,13.18264852835811,760.1666666666666,25.04939564584787,182.3,12.780584232864056,10
1477,DISTANCE,24,50,50,0,9,CSS,FHSS,0.8,0.6666666666666666,1836.9666666666667,44.40606815390087,1691.6666666666667,41.00270993754221,460.53333333333336,18.091864347146636,911.6666666666666,31.362752146809793,10
1478,DISTANCE,24,50,100,0,9,CSS,FHSS,0.8,0.6666666666666666,1842.4666666666667,53.52864238476028,3376.733333333333,63.49484668503071,263.3,18.87176020760473,1794.6333333333334,41.42743320822837,10
1479,DISTANCE,24,50,300,0,9,CSS,FHSS,0.8,0.6666666666666666,1834.2666666666667,41.905396099097096,10100.133333333333,72.10119431897243,30.433333333333334,6.48425443328341,5403.566666666667,120.58376986790368,10
1480,DISTANCE,24,50,1,1,0,CSS,CSS,0.8,0.8,3154.3,68.08531412867242,36.333333333333336,5.934831271588285,1442.4666666666667,28.750342993123095,21.033333333333335,5.388155734778109,10
1481,DISTANCE,24,50,10,1,0,CSS,CSS,0.8,0.8,3139.7,58.89660431637803,364.2,20.24088272119903,1318.8333333333333,31.32100821422509,191.73333333333332,12.54042352642933,10
1482,DISTANCE,24,50,50,1,0,CSS,CSS,0.8,0.8,3135.6666666666665,54.047098801775554,1836.8666666666666,37.20459947670747,882.1666666666666,24.695591149478933,527.0666666666667,17.099577642607304,10
1483,DISTANCE,24,50,100,1,0,CSS,CSS,0.8,0.8,3140.3333333333335,48.31240926396539,3667.9,50.004899759923525,534.0,17.353193750238983,496.7,24.771152577141017,10
1484,DISTANCE,24,50,300,1,0,CSS,CSS,0.8,0.8,3133.9,57.71097527045152,11001.133333333333,119.93157308324703,69.26666666666667,8.944023454550841,106.3,7.84495591659592,10
1485,DISTANCE,24,50,1,1,1,CSS,CSS,0.8,0.8,3140.9666666666667,49.03976844244769,62.7,8.69540108333135,1441.4333333333334,33.05619793960313,27.6,5.2826760895086755,10
1486,DISTANCE,24,50,10,1,1,CSS,CSS,0.8,0.8,3125.766666666667,63.9247908787263,633.5,29.34706118165838,1260.7,40.13157526603377,251.6,18.586016248782308,10
1487,DISTANCE,24,50,50,1,1,CSS,CSS,0.8,0.8,3137.266666666667,56.91803073036015,3150.8,54.3920337304401,679.8666666666667,33.861220034461574,701.5333333333333,35.49247181523929,10
1488,DISTANCE,24,50,100,1,1,CSS,CSS,0.8,0.8,3133.9666666666667,42.65402156368794,6274.433333333333,72.88103700933155,324.8333333333333,27.616520820375293,691.9666666666667,30.852858682606524,10
1489,DISTANCE,24,50,300,1,1,CSS,CSS,0.8,0.8,3132.9666666666667,56.68243898147722,18852.5,120.17230684868014,22.933333333333334,5.7092517509351035,170.76666666666668,16.81801283016384,10
1490,DISTANCE,24,50,1,1,2,CSS,CSS,0.8,0.8,3162.0,44.791368216059965,124.83333333333333,13.028387808508347,1449.4333333333334,27.986524535132183,74.43333333333334,8.769961358080332,10
1491,DISTANCE,24,50,10,1,2,CSS,CSS,0.8,0.8,3150.233333333333,61.29528711265021,1265.5333333333333,32.50408521333212,1325.4333333333334,35.0168372199559,659.7,21.07154479386834,10
1492,DISTANCE,24,50,50,1,2,CSS,CSS,0.8,0.8,3156.9,61.62269603536238,6273.333333333333,73.58411664362238,876.1666666666666,22.552284929814885,1808.9333333333334,47.786283480606535,10
1493,DISTANCE,24,50,100,1,2,CSS,CSS,0.8,0.8,3120.6,50.05770004038672,12596.0,107.22313183264141,519.1,22.246123257772354,1785.4,42.404087853256165,10
1494,DISTANCE,24,50,300,1,2,CSS,CSS,0.8,0.8,3140.733333333333,43.996919084055065,37814.833333333336,172.16989348379764,69.16666666666667,8.258665482725133,427.8666666666667,23.349137504889175,10
1495,DISTANCE,24,50,1,1,3,CSS,CSS,0.8,0.8,3139.0,53.15574600486135,254.63333333333333,15.713016543264024,1453.7,30.370105915741117,150.36666666666667,14.67079487356504,10
1496,DISTANCE,24,50,10,1,3,CSS,CSS,0.8,0.8,3159.0666666666666,49.76875414242242,2527.6,39.69517183067315,1320.1333333333334,31.78021746656593,1319.3666666666666,36.01155678698468,10
1497,DISTANCE,24,50,50,1,3,CSS,CSS,0.8,0.8,3146.5,66.3338777197092,12610.8,105.67068341471693,869.8333333333334,29.99120241374497,3596.1,61.743204754315535,10
1498,DISTANCE,24,50,100,1,3,CSS,CSS,0.8,0.8,3129.266666666667,45.969506801308576,25288.166666666668,141.31338302589114,509.3666666666667,21.877664917038615,3482.2,54.98327018284744,10
1499,DISTANCE,24,50,300,1,3,CSS,CSS,0.8,0.8,3125.9666666666667,57.8322190094376,75683.46666666666,226.42448827123113,66.0,10.608172949821912,823.2,43.34927911742017,10
1500,DISTANCE,24,50,1,1,4,CSS,CSS,0.8,0.8,3137.0333333333333,52.869325279934834,508.73333333333335,24.385697082966935,1442.4,32.05474483858305,306.43333333333334,14.45148973481819,10
1501,DISTANCE,24,50,10,1,4,CSS,CSS,0.8,0.8,3144.9333333333334,45.951375266567254,5054.533333333334,79.09139579555344,1317.4333333333334,31.36206129846839,2630.8,53.73105867807433,10
1502,DISTANCE,24,50,50,1,4,CSS,CSS,0.8,0.8,3127.5,60.942459199915234,25189.366666666665,146.2077251341012,873.4666666666667,30.90817942803418,7217.233333333334,101.4424905495172,10
1503,DISTANCE,24,50,100,1,4,CSS,CSS,0.8,0.8,3141.8333333333335,53.05913891331278,50526.433333333334,187.6954418436657,526.7333333333333,22.34268460940976,6916.633333333333,106.02059024338412,10
1504,DISTANCE,24,50,300,1,4,CSS,CSS,0.8,0.8,3141.2,55.978805513039184,151545.56666666668,388.7181226658835,69.63333333333334,9.513090396337505,1711.2666666666667,59.3671813565561,10
1505,DISTANCE,24,50,1,1,5,CSS,CSS,0.8,0.8,3145.133333333333,58.46750284464771,885.0,30.31611232771555,1443.9333333333334,30.066518846643277,536.2666666666667,21.257051117740254,10
1506,DISTANCE,24,50,10,1,5,CSS,CSS,0.8,0.8,3127.4666666666667,59.18937592357452,8859.266666666666,71.69050766237389,1315.6333333333334,34.69340315135174,4627.2,100.28506036959509,10
1507,DISTANCE,24,50,50,1,5,CSS,CSS,0.8,0.8,3156.4,62.027735731687,44344.833333333336,274.34881487300476,866.6333333333333,27.193728852235193,12425.1,198.7605510826197,10
1508,DISTANCE,24,50,100,1,5,CSS,CSS,0.8,0.8,3153.733333333333,55.37865613713965,88694.86666666667,291.6554740709585,512.4666666666667,31.024434814441914,11871.9,228.36861284627827,10
1509,DISTANCE,24,50,300,1,5,CSS,CSS,0.8,0.8,3151.5333333333333,44.72712326492232,265920.9,391.42963181990535,64.76666666666667,7.6667391300923295,3160.5333333333333,153.0171522702239,10
1510,DISTANCE,24,50,1,1,8,CSS,FHSS,0.8,0.3333333333333333,3140.8,59.074190641937705,14.266666666666667,4.1467524106890625,1450.4333333333334,33.69439452226768,11.733333333333333,4.1063636251825315,10
1511,DISTANCE,24,50,10,1,8,CSS,FHSS,0.8,0.3333333333333333,3164.233333333333,47.73027224821674,144.36666666666667,13.267713526535845,1382.6666666666667,28.040843227137245,118.56666666666666,11.652419872665456,10
1512,DISTANCE,24,50,50,1,8,CSS,FHSS,0.8,0.3333333333333333,3148.9333333333334,46.04485735550593,722.0666666666667,25.61241018638339,1117.4,27.48284313288323,598.4,20.967594044143457,10
1513,DISTANCE,24,50,100,1,8,CSS,FHSS,0.8,0.3333333333333333,3130.733333333333,53.78657411990056,1416.1,32.63163087149236,870.8333333333334,25.872872966788123,1172.4333333333334,28.62246592373822,10
1514,DISTANCE,24,50,300,1,8,CSS,FHSS,0.8,0.3333333333333333,3163.2,47.62380357202338,4298.066666666667,73.19650872062743,306.1333333333333,16.73067708000951,3542.6,61.30557342797908,10
1515,DISTANCE,24,50,1,1,9,CSS,FHSS,0.8,0.6666666666666666,3141.5333333333333,61.48156001779901,33.36666666666667,6.096355924284241,1446.0666666666666,32.87342729656009,23.5,4.759201613716317,10
1516,DISTANCE,24,50,10,1,9,CSS,FHSS,0.8,0.6666666666666666,3146.1666666666665,52.74851235395702,336.9,14.567887057955017,1354.8,37.04807687316576,242.7,14.695010491092999,10
1517,DISTANCE,24,50,50,1,9,CSS,FHSS,0.8,0.6666666666666666,3156.0666666666666,45.63984613860519,1671.8666666666666,35.827115739649244,1014.4,28.687511801014278,1200.2,32.40205754783688,10
1518,DISTANCE,24,50,100,1,9,CSS,FHSS,0.8,0.6666666666666666,3144.6,60.270280127660484,3365.8333333333335,62.07902669626478,703.5666666666667,22.05097629483909,2422.1666666666665,58.75490523257517,10
1519,DISTANCE,24,50,300,1,9,CSS,FHSS,0.8,0.6666666666666666,3147.733333333333,58.629306285812014,10123.966666666667,96.04321365348459,166.6,8.867919710958148,7239.866666666667,106.457106646553,10
1520,DISTANCE,24,50,1,2,0,CSS,CSS,0.8,0.8,6243.733333333334,76.07318114085206,37.43333333333333,7.078998673698294,2888.4,49.81070835339191,22.366666666666667,4.556923913733425,10
1521,DISTANCE,24,50,10,2,0,CSS,CSS,0.8,0.8,6282.666666666667,78.76984758706145,368.7,18.774361950986954,2656.366666666667,52.00287385221021,190.26666666666668,12.124172365796996,10
1522,DISTANCE,24,50,50,2,0,CSS,CSS,0.8,0.8,6300.066666666667,83.65322601204464,1838.9,48.0952873644255,1759.2666666666667,55.08413766432422,513.2666666666667,21.76990787506665,10
1523,DISTANCE,24,50,100,2,0,CSS,CSS,0.8,0.8,6301.366666666667,58.78292458037642,3641.7,64.92618886089033,1079.7333333333333,32.10185179843818,488.73333333333335,17.02142440834165,10
1524,DISTANCE,24,50,300,2,0,CSS,CSS,0.8,0.8,6289.4,88.47432772655957,11027.6,100.66200872225826,142.6,11.470541980801663,99.0,8.48920883632077,10
1525,DISTANCE,24,50,1,2,1,CSS,CSS,0.8,0.8,6292.3,83.18058667742132,61.63333333333333,7.382336275792976,2905.8,45.89219250954712,36.13333333333333,6.2114589447425494,10
1526,DISTANCE,24,50,10,2,1,CSS,CSS,0.8,0.8,6288.033333333334,88.56729393831311,628.0,19.124155754786493,2657.233333333333,37.34763119068672,327.6333333333333,13.43002440636485,10
1527,DISTANCE,24,50,50,2,1,CSS,CSS,0.8,0.8,6291.033333333334,67.37728763380794,3147.1,58.36171690414873,1766.2666666666667,31.007454300897102,898.0333333333333,31.162459609101607,10
1528,DISTANCE,24,50,100,2,1,CSS,CSS,0.8,0.8,6287.233333333334,73.1207600860081,6284.6,66.95152475236591,1061.1,33.43685591279978,863.6666666666666,28.039654459750786,10
1529,DISTANCE,24,50,300,2,1,CSS,CSS,0.8,0.8,6261.566666666667,79.08210220327283,18896.9,133.4559477880248,140.53333333333333,10.1840834420951,181.9,12.731457104353767,10
1530,DISTANCE,24,50,1,2,2,CSS,CSS,0.8,0.8,6284.033333333334,67.12599264732619,126.76666666666667,13.598243350603129,2893.133333333333,52.23200381205207,57.93333333333333,12.756523385659937,10
1531,DISTANCE,24,50,10,2,2,CSS,CSS,0.8,0.8,6318.566666666667,71.93500924831771,1250.8666666666666,40.16526968525032,2522.8333333333335,55.11024304871907,505.7,35.5894647332606,10
1532,DISTANCE,24,50,50,2,2,CSS,CSS,0.8,0.8,6298.933333333333,72.75893225042697,6286.366666666667,78.52238888085077,1375.0,51.22304169023936,1408.1,53.441151434701204,10
1533,DISTANCE,24,50,100,2,2,CSS,CSS,0.8,0.8,6292.633333333333,52.955001862168054,12598.233333333334,106.7494522494404,665.3666666666667,36.05873295364414,1377.1666666666667,62.968290079654814,10
